id|name|asciiName|alternateNames|latitude|longitude|countryCode
679088|Comuna Dorna Cândrenilor|Comuna Dorna Candrenilor||47.34594|25.23735|RO
8334643|Comuna Dorna-Arini|Comuna Dorna-Arini||47.35928|25.44383|RO
679083|Comuna Dorneşti|Comuna Dornesti||47.88982|25.99415|RO
678939|Comuna Drãgoieşti|Comuna Dragoesti||47.53507|26.09178|RO
678877|Comuna Drăguşeni|Comuna Draguseni||47.3117|26.52284|RO
678697|Comuna Dumbrăveni|Comuna Dumbraveni||47.66802|26.40699|RO
678179|Comuna Fântâna Mare|Comuna Fantana Mare||47.4|26.3|RO
678141|Comuna Fântânele|Comuna Fantanele||47.58499|26.52036|RO
677980|Comuna Forăşti|Comuna Forasti||47.36386|26.46174|RO
677962|Oraş Frasin|Comuna Frasin||47.51236|25.79977|RO
677922|Comuna Frătăuţii Noi|Comuna Fratautii Noi||47.92568|25.87372|RO
677920|Comuna Frătăuţii Vechi|Comuna Fratautii Vechi||47.90465|25.90303|RO
677881|Comuna Frumosu|Comuna Frumosu||47.61834|25.63529|RO
677787|Comuna Fundu Moldovei|Comuna Fundu Moldovei||47.55496|25.33346|RO
677708|Comuna Gălăneşti|Comuna Galanesti||47.91587|25.82894|RO
676792|Comuna Grămeşti|Comuna Gramesti||47.89744|26.14496|RO
676786|Comuna Grăniceşti|Comuna Granicesti||47.77658|26.06857|RO
676324|Comuna Hănţeşti|Comuna Hantesti||47.76696|26.34232|RO
676147|Comuna Hârtop|Comuna Hartop||47.49|26.37226|RO
8334787|Comuna Horodnic De Jos|Comuna Horodnic De Jos||47.86092|25.83243|RO
8334789|Comuna Horodnic De Sus|Comuna Horodnic De Sus||47.83186|25.83687|RO
675986|Comuna Horodniceni|Comuna Horodniceni||47.51356|26.17276|RO
675861|Comuna Iacobeni|Comuna Iacobeni||47.44112|25.32431|RO
675805|Comuna Iaslovăţ|Comuna Iaslovat||47.75862|25.97742|RO
675650|Comuna Ilişeşti|Comuna Ilisesti||47.61665|26.0552|RO
675507|Comuna Ipoteşti|Comuna Ipotesti||47.62828|26.29797|RO
675364|Comuna Izvoarele Sucevei|Comuna Izvoarele Sucevei||47.75766|25.19406|RO
674695|Oraş Liteni|Comuna Liteni||47.51068|26.53599|RO
674009|Comuna Mălini|Comuna Malini||47.40321|26.01485|RO
673241|Comuna Mânăstirea Humorului|Comuna Manastirea Humorului||47.62839|25.82206|RO
673803|Comuna Marginea|Comuna Marginea||47.80927|25.82296|RO
673304|Oraş Milişãuţi|Comuna Milisauti||47.78361|26.01317|RO
673049|Comuna Mitocu Dragomirnei|Comuna Mitocu Dragomirnei|Comuna Mitocu Dragomireni,Comuna Mitocu Dragomirnei|47.73475|26.23992|RO
673017|Comuna Moara|Comuna Moara||47.58038|26.19565|RO
672910|Comuna Moldova Suliţa|Comuna Moldova Sulita||47.67897|25.25421|RO
672896|Comuna Moldoviţa|Comuna Moldovita||47.72325|25.50689|RO
8334786|Comuna Muşeniţa|Comuna Musenita||47.9602|25.9811|RO
671639|Comuna Ostra|Comuna Ostra||47.4048|25.75594|RO
671417|Comuna Păltinoasa|Comuna Paltinoasa||47.54101|25.97138|RO
671412|Comuna Panaci|Comuna Panaci||47.19584|25.43169|RO
671318|Comuna Părteştii de Jos|Comuna Partestii de Jos||47.62306|25.96689|RO
671262|Comuna Pătrăuţi|Comuna Patrauti||47.72097|26.18841|RO
670201|Comuna Poieni-Solca|Comuna Poeni-Solca||47.68626|25.89374|RO
670027|Comuna Poiana Stampei|Comuna Poiana Stampei||47.31118|25.12932|RO
669966|Comuna Pojorâta|Comuna Pojorata||47.50476|25.4218|RO
669664|Comuna Preuteşti|Comuna Preutesti||47.45479|26.42181|RO
669430|Comuna Putna|Comuna Putna|Comuna Putna,Putna|47.88518|25.60374|RO
669291|Comuna Rădăşeni|Comuna Radaseni||47.48804|26.24924|RO
669287|Municipiul Rãdãuţi|Comuna Radauti||47.8509|25.9157|RO
668835|Comuna Râşca|Comuna Rasca|Comuna Risca,Comuna Riscu,Comuna Rîscu,Comuna Rîşca|47.36821|26.18987|RO
668284|Comuna Sadova|Comuna Sadova||47.54248|25.5038|RO
668218|Oraş Salcea|Comuna Salcea||47.64509|26.35842|RO
667951|Comuna Şaru Dornei|Comuna Saru Dornei||47.26471|25.33324|RO
667870|Comuna Satu Mare|Comuna Satu Mare||47.82377|26.01339|RO
667703|Comuna Scheia|Comuna Scheia||47.6503|26.18094|RO
667359|Comuna Şerbăuţi|Comuna Serbauti||47.81507|26.14677|RO
667108|Comuna Siminicea|Comuna Siminicea||47.70926|26.39132|RO
666764|Comuna Slatina|Comuna Slatina|Comuna Draceni,Comuna Drăceni,Comuna Slatina|47.4363|25.97797|RO
666011|Comuna Straja|Comuna Straja||47.91825|25.55275|RO
665925|Comuna Stroieşti|Comuna Stroesti||47.61943|26.12741|RO
665898|Comuna Stulpicani|Comuna Stulpicani||47.43327|25.75705|RO
665843|Comuna Suceviţa|Comuna Sucevita||47.79051|25.74|RO
664856|Comuna Todireşti|Comuna Todiresti||47.70451|26.07762|RO
664371|Comuna Udeşti|Comuna Udesti||47.57154|26.40955|RO
664316|Comuna Ulma|Comuna Ulma||47.86322|25.26467|RO
8334856|Comuna Vadu Moldovei|Comuna Vadu Moldovei||47.38595|26.40022|RO
8334819|Comuna Valea Moldovei|Comuna Valea Moldovei||47.48067|26.01535|RO
663224|Comuna Vama|Comuna Vama||47.56354|25.69089|RO
663097|Comuna Vatra Moldoviţei|Comuna Vatra Moldovitei||47.66396|25.57802|RO
663043|Comuna Vereşti|Comuna Veresti||47.625|26.46426|RO
662993|Comuna Vicovu de Jos|Comuna Vicovu de Jos||47.90112|25.72659|RO
662991|Oraş Vicovu De Sus|Comuna Vicovu de Sus||47.92071|25.65842|RO
662502|Comuna Voitinel|Comuna Voitinel||47.88366|25.75735|RO
662477|Comuna Volovăţ|Comuna Volovat||47.80726|25.89558|RO
8334726|Comuna Vultureşti|Comuna Vulturesti||47.52041|26.40961|RO
662316|Comuna Zamostea|Comuna Zamostea||47.8661|26.20328|RO
662117|Comuna Zvoriştea|Comuna Zvoristea||47.81813|26.28635|RO
8334923|Municipiul Câmpulung Moldovenesc|Municipiul Campulung Moldovenesc||47.52981|25.55975|RO
8334897|Municipiul Fãlticeni|Municipiul Falticeni||47.46189|26.31668|RO
8334903|Municipiul Suceava|Municipiul Suceava||47.67457|26.28109|RO
8334957|Municipiul Vatra Dornei|Municipiul Vatra Dornei||47.34443|25.33391|RO
8334743|Oraş Gura Humorului|Oras Gura Humorului||47.54191|25.87765|RO
8334975|Oraş Siret|Oras Siret||47.94798|26.06875|RO
8334776|Oraş Solca|Oras Solca||47.70078|25.83488|RO
665283|Teleorman|Teleorman|Judetul Teleorman,Judeţul Teleorman,Teleorman|44.08333|25.16667|RO
685993|Comuna Băbăiţa|Comuna Babaita||44.13909|25.39156|RO
685724|Comuna Balaci|Comuna Balaci||44.35188|24.90962|RO
685206|Comuna Beciu|Comuna Beciu||44.01272|24.66163|RO
684952|Comuna Beuca|Comuna Beuca||44.26595|24.97928|RO
684584|Comuna Blejeşti|Comuna Blejesti|Comuna Blajesti,Comuna Blejesti,Comuna Blejeşti,Comuna Blăjeşti|44.30317|25.45269|RO
8334684|Comuna Bogdana|Comuna Bogdana||43.9286|25.08358|RO
684044|Comuna Botoroaga|Comuna Botoroaga||44.14997|25.55171|RO
683912|Comuna Bragadiru|Comuna Bragadiru||43.76059|25.51984|RO
683684|Comuna Brânceni|Comuna Branceni||43.87792|25.39711|RO
8334914|Comuna Bujoreni|Comuna Bujoreni||44.12054|25.65152|RO
683339|Comuna Bujoru|Comuna Bujoru||43.71092|25.56315|RO
683110|Comuna Buzescu|Comuna Buzescu||44.01081|25.22886|RO
682945|Comuna Călineşti|Comuna Calinesti||44.11002|25.21305|RO
8334709|Comuna Cãlmãţuiu|Comuna Calmatuiu||43.96083|24.85612|RO
8334973|Comuna Cãlmãţuiu De Sus|Comuna Calmatuiu De Sus||44.04404|24.81582|RO
682277|Comuna Cervenia|Comuna Cervenia||43.83585|25.4605|RO
681696|Comuna Ciolăneşti|Comuna Ciolanesti||44.31372|25.08333|RO
681401|Comuna Ciuperceni|Comuna Ciuperceni||43.75115|24.94397|RO
680949|Comuna Conţeşti|Comuna Contesti||43.79183|25.4953|RO
680622|Comuna Cosmeşti|Comuna Cosmesti||44.30661|25.38602|RO
680227|Comuna Crângeni|Comuna Crangeni||44.0137|24.80845|RO
680219|Comuna Crângu|Comuna Crangu|Comuna Cringu,Comuna Crîngu,Comuna Ologi|43.8449|25.08121|RO
680251|Comuna Crevenicu|Comuna Crevenicu||44.24508|25.57385|RO
679420|Comuna Dideşti|Comuna Didesti|Comuna Didesti,Comuna Dideşti|44.22331|24.88878|RO
679200|Comuna Dobroteşti|Comuna Dobrotesti||44.26466|24.88097|RO
679026|Comuna Dracea|Comuna Dracea||43.87177|25.03182|RO
8334788|Comuna Drãcşenei|Comuna Dracsenei||44.20715|25.0037|RO
678988|Comuna Drăgăneşti de Vede|Comuna Draganesti de Vede||44.13081|25.0487|RO
678984|Comuna Drăgăneşti-Vlaşca|Comuna Draganesti-Vlasca||44.09517|25.54848|RO
678147|Comuna Fântânele|Comuna Fantanele||43.72104|25.29265|RO
677949|Comuna Frăsinet|Comuna Frasinet||44.18808|25.37818|RO
677886|Comuna Frumoasa|Comuna Frumoasa||43.80298|25.46311|RO
677767|Comuna Furculeşti|Comuna Furculesti||43.86572|25.1398|RO
677699|Comuna Gălăţeni|Comuna Galateni||44.22491|25.36466|RO
676782|Comuna Gratia|Comuna Gratia||44.43382|25.44103|RO
675476|Comuna Islaz|Comuna Islaz||43.75179|24.74381|RO
677569|Comuna Izvoarele|Comuna Izvoarele|Comuna Gauriciu,Comuna Găuriciu|43.82717|25.39459|RO
674720|Comuna Lisa|Comuna Lisa||43.7723|25.14919|RO
674704|Comuna Liţa|Comuna Lita||43.79545|24.82157|RO
8334784|Comuna Lunca|Comuna Lunca||43.85788|24.7861|RO
674132|Comuna Măgura|Comuna Magura||44.04054|25.3959|RO
674029|Comuna Măldăeni|Comuna Maldaeni||44.12658|24.92327|RO
8334796|Comuna Mârzãneşti|Comuna Marzanesti||43.93154|25.4623|RO
673656|Comuna Mavrodin|Comuna Mavrodin||44.03559|25.24088|RO
673575|Comuna Mereni|Comuna Mereni||44.22879|25.64434|RO
672795|Comuna Moşteni|Comuna Mosteni||44.19787|25.50854|RO
672511|Comuna Nanov|Comuna Nanov||43.99171|25.28894|RO
672491|Comuna Năsturelu|Comuna Nasturelu||43.66634|25.43856|RO
672447|Comuna Necşeşti|Comuna Necsesti||44.26085|25.13225|RO
672311|Comuna Nenciuleşti|Comuna Nenciulesti||44.0386|25.18551|RO
671836|Comuna Olteni|Comuna Olteni||44.18976|25.278|RO
671740|Comuna Orbeasca|Comuna Orbeasca||44.11606|25.32708|RO
671141|Comuna Peretu|Comuna Peretu||44.04372|25.09285|RO
670908|Comuna Piatra|Comuna Piatra||43.81058|25.16777|RO
670818|Comuna Pietroşani|Comuna Pietrosani||43.71364|25.63998|RO
670445|Comuna Plopii Slăviţeşti|Comuna Plopii Slavitesti||43.96098|24.68525|RO
670406|Comuna Plosca|Comuna Plosca||44.02338|25.1492|RO
669831|Comuna Poroschia|Comuna Poroschia||43.92887|25.3576|RO
669513|Comuna Poeni|Comuna Pueni||44.43297|25.33868|RO
669483|Comuna Purani|Comuna Purani||44.36509|25.41322|RO
669442|Comuna Putineiu|Comuna Putineiu||43.91429|24.96969|RO
669256|Comuna Rãdoieşti|Comuna Radoesti||44.14377|25.15357|RO
669153|Comuna Răsmireşti|Comuna Rasmiresti||43.99981|25.57118|RO
668308|Comuna Săceni|Comuna Saceni||44.2331|25.06073|RO
668273|Comuna Saelele|Comuna Saelele||43.85274|24.73838|RO
668205|Comuna Salcia|Comuna Salcia||43.94157|24.92663|RO
666862|Comuna Sârbeni|Comuna Sarbeni||44.46667|25.38333|RO
667571|Comuna Scrioaştea|Comuna Scrioastea||44.16453|24.95299|RO
667552|Comuna Scurtu Mare|Comuna Scurtu Mare||44.35259|25.25895|RO
667538|Comuna Seaca|Comuna Seaca||43.74933|25.07423|RO
667448|Comuna Segarcea Vale|Comuna Segarcea Vale||43.82417|24.81422|RO
667310|Comuna Sfinţeşti|Comuna Sfintesti||44.18824|25.10389|RO
667177|Comuna Siliştea|Comuna Silistea||44.37398|25.35104|RO
667166|Comuna Siliștea Gumești|Comuna Silistea Gumesti||44.38028|25.01389|RO
666664|Comuna Slobozia-Mândra|Comuna Slobozia-Mandra||43.91576|24.69914|RO
666618|Comuna Smârdioasa|Comuna Smardioasa||43.83939|25.4419|RO
8334752|Comuna Stejaru|Comuna Stejaru||44.17715|24.88208|RO
666028|Comuna Storobăneasa|Comuna Storobaneasa||43.87974|25.45622|RO
665812|Comuna Suhaia|Comuna Suhaia||43.73953|25.25291|RO
665599|Comuna Talpa|Comuna Talpa||44.2807|25.30919|RO
665446|Comuna Tătărăştii de Jos|Comuna Tatarastii de Jos||44.3696|25.19385|RO
665444|Comuna Tătărăştii de Sus|Comuna Tatarastii de Sus|Comuna Tatarasti de Sus,Comuna Tatarastii de Sus,Comuna Tătărăşti de Sus,Comuna Tătărăştii de Sus|44.40857|25.13146|RO
665134|Comuna Ţigăneşti|Comuna Tiganesti||43.90141|25.37804|RO
664672|Comuna Traian|Comuna Traian||43.7672|25.00494|RO
8334855|Comuna Trivalea-Moşteni|Comuna Trivalea-Mosteni||44.262|25.24082|RO
664590|Comuna Troianul|Comuna Troianul|Comuna Belitori,Comuna Troianul|44.00415|25.024|RO
664381|Comuna Uda-Clocociov|Comuna Uda-Clocociov||43.88385|24.71908|RO
8334648|Comuna Vârtoape|Comuna Vartoape||44.19981|25.19797|RO
663083|Comuna Vedea|Comuna Vedea|Comuna Goala,Comuna Vedea|44.09436|25.07495|RO
662975|Oraş Videle|Comuna Videle||44.2766|25.57844|RO
662909|Comuna Viişoara|Comuna Viisoara||43.77985|25.1752|RO
662665|Comuna Vităneşti|Comuna Vitanesti||43.99272|25.45246|RO
662192|Comuna Zâmbreasca|Comuna Zambreasca||44.3035|24.99847|RO
8334836|Municipiul Alexandria|Municipiul Alexandria||43.96967|25.33272|RO
8334816|Municipiul Roșiorii de Vede|Municipiul Rosiorii de Vede|Municipiul Rosiori de Vede,Municipiul Roșiori de Vede,Rosiori de Vede,Rosiorii de Vede,Roșiori de Vede,Roșiorii de Vede|44.11368|24.98722|RO
8334668|Municipiul Turnu Magurele|Municipiul Turnu Magurele||43.74646|24.86893|RO
8334942|Oraş Zimnicea|Oras Zimnicea||43.6566|25.36603|RO
665091|Timiş|Timis|Judetul Timis,Judeţul Timiş,Kreis Temesch,Temes,Temes megye,Temesch,Timis,Timiş|45.66667|21.5|RO
685614|Comuna Balinţ|Comuna Balint||45.8229|21.85841|RO
685444|Comuna Banloc|Comuna Banloc|Comuna Banloc,Comuna Tolvadia,Comuna Tolvădia|45.38603|21.13203|RO
685438|Comuna Bara|Comuna Bara||45.91096|21.9044|RO
684782|Comuna Bârna|Comuna Barna||45.71642|22.0653|RO
685227|Comuna Beba Veche|Comuna Beba Veche||46.13503|20.36289|RO
685210|Comuna Becicherecu Mic|Comuna Becicherecu Mic|Comuna Becicherecu Mic,Comuna Besenova Noua,Comuna Beşenova Noua|45.83475|21.05195|RO
685134|Comuna Belinţ|Comuna Belint||45.77023|21.7755|RO
684955|Comuna Bethausen|Comuna Bethausen||45.82505|21.96054|RO
684854|Comuna Biled|Comuna Biled||45.8876|20.96214|RO
684816|Comuna Birda|Comuna Birda||45.41265|21.33733|RO
684418|Comuna Bogda|Comuna Bogda||45.97025|21.56964|RO
684274|Comuna Boldur|Comuna Boldur||45.70016|21.76225|RO
683718|Comuna Brestovăţ|Comuna Brestovat|Comuna Brestovat,Comuna Brestovăţ,Comuna Chizdia|45.87818|21.67986|RO
683544|Comuna Bucovăţ|Comuna Bucova||45.75309|21.40277|RO
682653|Comuna Cărpiniş|Comuna Carpinis||45.80603|20.91452|RO
682427|Comuna Cenad|Comuna Cenad|Comuna Cenad,Comuna Cenadu|46.13371|20.58001|RO
682422|Comuna Cenei|Comuna Cenei||45.72608|20.92561|RO
682232|Comuna Checea|Comuna Checea||45.75298|20.83596|RO
682160|Comuna Chevereşu Mare|Comuna Cheveresu Mare||45.6623|21.47888|RO
681970|Oraş Ciacova|Comuna Ciacova||45.53242|21.10558|RO
680991|Comuna Comloşu Mare|Comuna Comlosu Mare||45.87549|20.62938|RO
680590|Comuna Coşteiu|Comuna Costeiu||45.75242|21.88756|RO
680244|Comuna Criciova|Comuna Criciova||45.64454|22.0626|RO
679908|Comuna Curtea|Comuna Curtea||45.84453|22.32658|RO
679715|Comuna Darova|Comuna Darova||45.63081|21.76709|RO
679476|Comuna Denta|Comuna Denta|Comuna Denta,Comuna Omor|45.3595|21.28331|RO
8334966|Comuna Dudeştii Noi|Comuna Dudestii Noi||45.83989|21.10215|RO
678781|Comuna Dudeştii Vechi|Comuna Dudestii Vechi|Communa Besenova Veche,Communa Beşenova Veche,Comuna Dudestii Vechi,Comuna Dudeştii Vechi|46.08562|20.44521|RO
678726|Comuna Dumbrava|Comuna Dumbrava||45.81746|22.1255|RO
678676|Comuna Dumbrăviţa|Comuna Dumbravita||45.80011|21.24648|RO
678487|Oraş Fãget|Comuna Faget||45.8577|22.1761|RO
678131|Comuna Fârdea|Comuna Fardea||45.74895|22.19779|RO
678295|Comuna Fibiş|Comuna Fibis||45.9728|21.42355|RO
678004|Comuna Foeni|Comuna Foeni||45.48613|20.8781|RO
677580|Oraş Gãtaia|Comuna Gataia||45.37402|21.40796|RO
677556|Comuna Gavojdia|Comuna Gavojdia||45.61284|22.02471|RO
677392|Comuna Ghilad|Comuna Ghilad||45.46633|21.06467|RO
677312|Comuna Ghiroda|Comuna Ghiroda||45.78494|21.30245|RO
677298|Comuna Ghizela|Comuna Ghizela||45.82641|21.75048|RO
677293|Comuna Giarmata|Comuna Giarmata||45.84218|21.28918|RO
677287|Comuna Giera|Comuna Giera||45.4206|20.94696|RO
677159|Comuna Giroc|Comuna Giroc||45.7002|21.22641|RO
677134|Comuna Giulvăz|Comuna Giulvaz||45.52522|20.98501|RO
676852|Comuna Gottlob|Comuna Gottlob||45.93916|20.68384|RO
8334968|Comuna Iecea Mare|Comuna Iecea Mare||45.85074|20.8931|RO
675294|Comuna Jamu Mare|Comuna Jamu Mare||45.26768|21.44318|RO
675289|Comuna Jebel|Comuna Jebel||45.5602|21.21805|RO
674894|Comuna Lenauheim|Comuna Lenauheim||45.89042|20.78901|RO
674798|Comuna Liebling|Comuna Liebling||45.57121|21.33526|RO
8334734|Comuna Livezile|Comuna Livezile||45.40994|21.06179|RO
674585|Comuna Lovrin|Comuna Lovrin||45.96943|20.76953|RO
673944|Comuna Mănăştiur|Comuna Manastiur||45.86808|22.05329|RO
673813|Comuna Margina|Comuna Margina||45.86159|22.27233|RO
673705|Comuna Maşloc|Comuna Masloc||45.99637|21.45484|RO
672866|Comuna Moraviţa|Comuna Moravita||45.28025|21.2557|RO
8334875|Comuna Moşniţa Nouã|Comuna Mosnita Noua||45.71397|21.32403|RO
672542|Comuna Nădrag|Comuna Nadrag||45.65064|22.15383|RO
672184|Comuna Niţchidorf|Comuna Nitchidorf||45.57379|21.52266|RO
671915|Comuna Ohaba Lungă|Comuna Ohaba Lunga||45.91812|21.99094|RO
671675|Comuna Orţişoara|Comuna Ortisoara||45.95206|21.2237|RO
671609|Comuna Otelec|Comuna Otelec||45.59079|20.85648|RO
671512|Comuna Pădureni|Comuna Padureni||45.60039|21.21773|RO
671322|Comuna Parţa|Comuna Parta||45.62888|21.13877|RO
671181|Comuna Peciu Nou|Comuna Peciu Nou||45.6207|21.00816|RO
671137|Comuna Periam|Comuna Periam||46.04394|20.87517|RO
671088|Comuna Pesac|Comuna Pesac||45.9959|20.83522|RO
670831|Comuna Pietroasa|Comuna Pietroasa||45.82012|22.41805|RO
670658|Comuna Pişchia|Comuna Pischia||45.9046|21.40241|RO
669314|Comuna Racoviţa|Comuna Racovita||45.70441|21.63935|RO
668978|Comuna Remetea Mare|Comuna Remetea Mare||45.81036|21.39893|RO
668341|Comuna Săcălaz|Comuna Sacalaz||45.75681|21.03903|RO
668303|Comuna Sacoşu Turcesc|Comuna Sacosu Turcesc||45.63526|21.39828|RO
668268|Comuna Şag|Comuna Sag||45.65184|21.16933|RO
667088|Comuna Sânandrei|Comuna Sanandrei||45.86677|21.18623|RO
668106|Comuna Şandra|Comuna Sandra||45.91878|20.87801|RO
666980|Comuna Sânmihaiu Român|Comuna Sanmihaiu Roman||45.71002|21.08352|RO
666949|Comuna Sânpetru Mare|Comuna Sanpetru Mare||46.07994|20.80148|RO
668012|Comuna Saravale|Comuna Saravale||46.06929|20.74085|RO
667899|Comuna Satchinez|Comuna Satchinez||45.93933|21.07597|RO
667500|Comuna Secaş|Comuna Secas||45.90501|21.80832|RO
666082|Comuna Ştiuca|Comuna Stiuca||45.56283|21.97988|RO
8334827|Comuna Teremia Mare|Comuna Teremia Mare||45.95401|20.52908|RO
664818|Comuna Tomeşti|Comuna Tomesti||45.7667|22.30974|RO
664804|Comuna Tomnatic|Comuna Tomnatic|Comuna Tomnatec,Comuna Tomnatic|45.98857|20.66186|RO
8334806|Comuna Topolovãţu Mare|Comuna Topolovatu Mare||45.78363|21.63784|RO
664715|Comuna Tormac|Comuna Tormac||45.5214|21.47648|RO
664665|Comuna Traian Vuia|Comuna Traian Vuia||45.78754|22.04595|RO
664343|Comuna Uivar|Comuna Uivar||45.65085|20.90281|RO
663952|Comuna Vălcani|Comuna Valcani||46.00357|20.39865|RO
663170|Comuna Variaş|Comuna Varias||46.01491|21.01965|RO
8334761|Comuna Victor Vlad Delamarina|Comuna Victor Vlad Delamarina||45.61227|21.87572|RO
662507|Comuna Voiteg|Comuna Voiteg||45.48472|21.26977|RO
8334906|Municipiul Lugoj|Municipiul Lugoj||45.67678|21.95988|RO
8334795|Municipiul Timişoara|Municipiul Timisoara||45.75641|21.22974|RO
8334978|Oraş Buziaş|Oras Buzias||45.64035|21.58934|RO
8334877|Oraş Deta|Oras Deta||45.40518|21.24829|RO
8334683|Oraş Jimbolia|Oras Jimbolia||45.79226|20.71997|RO
8334647|Oraş Recaş|Oras Recas||45.82646|21.52629|RO
8334972|Oraş Sânnicolau Mare|Oras Sannicolau Mare||46.07292|20.62281|RO
664517|Tulcea|Tulcea|Judetul Tulcea,Judeţul Tulcea,Tulcea|45.0|28.83333|RO
685839|Comuna Baia|Comuna Baia||44.75708|28.64028|RO
685181|Comuna Beidaud|Comuna Beidaud||44.72132|28.53265|RO
684963|Comuna Beştepe|Comuna Bestepe||45.11243|29.02425|RO
682677|Comuna C.A. Rosetti|Comuna C.A. Rosetti|Comuna C.A. Roseti,Comuna C.A. Rosetti|45.30207|29.57289|RO
682689|Comuna Carcaliu|Comuna Carcaliu||45.18688|28.1487|RO
682477|Comuna Ceamurlia de Jos|Comuna Ceamurlia de Jos||44.73731|28.75115|RO
682468|Comuna Ceatalchioi|Comuna Ceatalchioi||45.27904|28.78323|RO
682339|Comuna Cerna|Comuna Cerna||45.04007|28.31668|RO
682116|Comuna Chilia Veche|Comuna Chilia Veche||45.37799|29.21511|RO
681472|Comuna Ciucurova|Comuna Ciucurova||44.91355|28.47111|RO
680634|Comuna Casimcea|Comuna Cosimcea||44.76276|28.33156|RO
680201|Comuna Crişan|Comuna Crisan||45.16093|29.34258|RO
679829|Comuna Dăeni|Comuna Daeni||44.84533|28.13218|RO
679069|Comuna Dorobanţu|Comuna Dorobantu||44.94874|28.30073|RO
677901|Comuna Frecăţei|Comuna Frecatei||45.11808|28.64492|RO
676752|Comuna Greci|Comuna Greci||45.19132|28.23854|RO
676717|Comuna Grindu|Comuna Grindu|Comuna Grindu,Comuna Pisica|45.40829|28.20031|RO
676342|Comuna Hamcearca|Comuna Hamcearca||45.11559|28.39383|RO
676005|Comuna Horia|Comuna Horia||45.03655|28.45947|RO
8334803|Comuna I.C.Brãtianu|Comuna I.C.Bratianu||45.40648|28.05332|RO
8334670|Comuna Izvoarele|Comuna Izvoarele||45.03932|28.53351|RO
675234|Comuna Jijila|Comuna Jijila||45.32554|28.1571|RO
675129|Comuna Jurilovca|Comuna Jurilovca||44.77261|28.86906|RO
674347|Comuna Luncaviţa|Comuna Luncavita||45.28653|28.30029|RO
674077|Comuna Mahmudia|Comuna Mahmudia||45.08582|29.08775|RO
8334846|Comuna Maliuc|Comuna Maliuc||45.1833|29.04828|RO
673398|Comuna Mihai Bravu|Comuna Mihai Bravu||44.95974|28.65504|RO
673371|Comuna Mihail Kogălniceanu|Comuna Mihail Kogalniceanu||45.02225|28.72861|RO
672601|Comuna Murighiol|Comuna Murighiol||45.02504|29.15177|RO
672531|Comuna Nalbant|Comuna Nalbant||45.04119|28.59827|RO
672228|Comuna Niculiţel|Comuna Niculitel||45.18251|28.48139|RO
672127|Comuna Nufăru|Comuna Nufaru|Comuna Ada Marinescu,Comuna Nufaru,Comuna Nufăru|45.14333|28.92452|RO
671630|Comuna Ostrov|Comuna Ostrov||44.91052|28.1464|RO
671347|Comuna Pardina|Comuna Pardina||45.3078|28.95691|RO
671189|Comuna Peceneaga|Comuna Peceneaga||45.00849|28.14872|RO
667990|Comuna Sarichioi|Comuna Sarichioi|Sarikjoj,Сарикёй|44.92129|28.8187|RO
667299|Comuna Sfântu Gheorghe|Comuna Sfantu Gheorghe||44.89654|29.59357|RO
666739|Comuna Slava Cercheză|Comuna Slava Cercheza|Comuna Slava Cercheza,Comuna Slava Cercheză,Slava Cerkezeaska|44.87578|28.58134|RO
666620|Comuna Smârdan|Comuna Smardan||45.28462|28.00599|RO
666450|Comuna Somova|Comuna Somova||45.18861|28.65673|RO
666177|Comuna Stejaru|Comuna Stejaru|Comuna Eschibaba,Comuna Stejaru|44.78528|28.53996|RO
664734|Comuna Topolog|Comuna Topolog||44.86083|28.3432|RO
664463|Comuna Turcoaia|Comuna Turcoaia||45.10923|28.18806|RO
664043|Comuna Văcăreni|Comuna Vacareni||45.32463|28.19504|RO
663547|Comuna Valea Nucarilor|Comuna Valea Nucarilor||45.03206|28.91994|RO
8334920|Comuna Valea Teilor|Comuna Valea Teilor||45.1115|28.48801|RO
8334861|Municipiul Tulcea|Municipiul Tulcea||45.18325|28.79298|RO
8334805|Oraş Babadag|Oras Babadag||44.89092|28.71858|RO
8334862|Oraş Isaccea|Oras Isaccea||45.269|28.40446|RO
8334949|Oraş Mãcin|Oras Macin||45.24736|28.1383|RO
8334744|Oraş Sulina|Oras Sulina||45.15608|29.65197|RO
662892|Vâlcea|Valcea|Judetul Valcea,Judetul Vilcea,Judeţul Vâlcea,Judeţul Vîlcea,Valcea,Vâlcea|45.08333|24.16667|RO
686400|Comuna Alunu|Comuna Alunu||45.00954|23.8176|RO
686387|Comuna Amărăşti|Comuna Amarasti||44.76107|24.14382|RO
685978|Oraş Bãbeni|Comuna Babeni|Comuna Babeni,Comuna Babeni-Bistrita,Comuna Băbeni,Comuna Băbeni-Bistriţa|44.97023|24.22555|RO
685652|Oraş Bãlceşti|Comuna Balcesti||44.62941|23.94052|RO
685381|Comuna Bărbăteşti|Comuna Barbatesti||45.14154|24.10933|RO
684996|Comuna Berislăveşti|Comuna Berislavesti||45.26406|24.43785|RO
684327|Comuna Boişoara|Comuna Boisoara||45.44232|24.37462|RO
683694|Oraş Brezoi|Comuna Brezoi||45.35088|24.25681|RO
8334902|Comuna Budeşti|Comuna Budesti||45.04714|24.36603|RO
683345|Comuna Bujoreni|Comuna Bujoreni||45.16235|24.36593|RO
